Service,DepartmentName,SubDepartmentName,Billing Date,Department of Ordering Doctor,Number,Item Name,Gross,discount,Net,ReferralDoctorName
ADMISSTION CHARGES,Administration,Pulmonary Dept.,10/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,11/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,12/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,13/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,14/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,15/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,16/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,17/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,18/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,19/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,20/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,21/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,22/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,23/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,24/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,25/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,26/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,27/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,28/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,29/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,30/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,31/07/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,01/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,02/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,02/08/2019 16:59:35,,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,03/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,04/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,05/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,06/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,07/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,08/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,09/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,10/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,11/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,12/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,13/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,14/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,15/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,16/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,17/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,18/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,19/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,20/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,21/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,22/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,23/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,24/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,25/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,26/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,27/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,28/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,29/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,30/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,31/08/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,01/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,02/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,03/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,04/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,05/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,06/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,07/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,08/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,09/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,10/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,11/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,12/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,13/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,14/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,15/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,16/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,17/09/2019 12:00:00,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,18/09/2019 11:58:28,Cardiology,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,26/10/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,27/10/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,28/10/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,29/10/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,30/10/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,31/10/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,01/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,02/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,03/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,04/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,05/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,06/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,07/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,08/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,09/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,10/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,11/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,12/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,13/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,14/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,15/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,16/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,17/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,18/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,19/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,20/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,21/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,22/11/2019 11:05:12,Internal Medicine,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,07/01/2020 12:55:42,,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,11/02/2020 14:21:02,,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,12/02/2020 09:48:14,,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,19/03/2020 17:12:10,,1,ADMISSION SERVICE CHARGE,1000,0,1000, A.G.RAJAN
ADMISSTION CHARGES,Administration,Pulmonary Dept.,23/04/2020 19:13:23,,1,ADMISSION SERVICE CHARGE,0,0.01,-0.01,Arun  Singh
ADMISSTION CHARGES,Administration,Pulmonary Dept.,27/04/2020 14:01:11,,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,16/05/2020 15:32:43,,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,04/06/2020 17:34:37,,2,ADMISSION SERVICE CHARGE,1000,100,900,sezal
ADMISSTION CHARGES,Administration,Pulmonary Dept.,06/06/2020 15:44:11,,1,ADMISSION SERVICE CHARGE,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,11/06/2020 11:52:01,,1,ADMISSION SERVICE CHARGE,1000,0,1000,DR AJITHA SOMANATHAN
ADMISSTION CHARGES,Administration,Pulmonary Dept.,11/06/2020 12:32:17,,1,ADMISSION SERVICE CHARGE,1000,0,1000,CARDIAC TEAM 1 CHANDRA
ADMISSTION CHARGES,Administration,Pulmonary Dept.,12/06/2020 17:45:51,,1,ADMISSION SERVICE CHARGE,1000,0,1000, ANEESH.P.AZEEZ
ADMISSTION CHARGES,Administration,Pulmonary Dept.,15/06/2020 12:04:44,,1,ADMISSION SERVICE CHARGE,1000,0,1000, B.RAJENDRAN
ADMISSTION CHARGES,Administration,Pulmonary Dept.,25/06/2020 10:31:43,,1,ADMISSION SERVICE CHARGE,1000,0,1000,DOCTOR FEE SANITY FIRST DOCTOR
ADMISSTION CHARGES,Administration,Pulmonary Dept.,27/06/2020 18:43:01,,1,ADMISSION SERVICE CHARGE,1000,0,1000,CARDIAC TEAM 1 CHANDRA
ADMISSTION CHARGES,Administration,Pulmonary Dept.,29/06/2020 13:45:56,,1,ADMISSION SERVICE CHARGE,1000,0,1000, URMILA SOMANN
ADMISSTION CHARGES,Administration,Pulmonary Dept.,30/06/2020 12:23:37,,1,ADMISSION SERVICE CHARGE,1000,0,1000,CARDIAC TEAM 1 CHANDRA
ADMISSTION CHARGES,Administration,Pulmonary Dept.,02/07/2020 13:33:24,,1,ADMISSION SERVICE CHARGE,1000,0,1000,CARDIAC TEAM 1 CHANDRA
ADMISSTION CHARGES,Administration,Pulmonary Dept.,02/07/2020 17:03:27,,1,ADMISSION SERVICE CHARGE,1000,0,1000,CARDIAC TEAM 1 CHANDRA
ADMISSTION CHARGES,Administration,Pulmonary Dept.,03/07/2020 10:43:02,,1,ADMISSION SERVICE CHARGE,1000,0,1000,ankit  singh
ADMISSTION CHARGES,Administration,Pulmonary Dept.,19/01/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,50,0,50,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,20/01/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,21/01/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,22/01/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,23/01/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,24/01/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,25/01/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,26/01/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,27/01/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,28/01/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,29/01/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,30/01/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,31/01/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,01/02/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,02/02/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,03/02/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,04/02/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,05/02/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,06/02/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,07/02/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
ADMISSTION CHARGES,Administration,Pulmonary Dept.,08/02/2019 12:00:00,Cardiology,1,ADMISSTION CHARGES,100,0,100,SUJAY
