Service,DepartmentName,SubDepartmentName,Billing Date,Department of Ordering Doctor,Number,Item Name,Gross,discount,Net,ReferralDoctorName
Admission Medical Record Charges,Administration,Pulmonary Dept.,26/03/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,26/03/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,27/03/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,27/03/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,28/03/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,28/03/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,29/03/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,29/03/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,30/03/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,30/03/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,31/03/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,31/03/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,01/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,01/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,02/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,02/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,03/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,03/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,04/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,04/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,05/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,05/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,06/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,06/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,07/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,07/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,08/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,08/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,09/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,09/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,10/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,10/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,11/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,11/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,12/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,12/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,13/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,13/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,14/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,14/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,15/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,15/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,16/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,16/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,17/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,17/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,18/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,18/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,19/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,19/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,20/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,20/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,21/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,21/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,22/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,22/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,23/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,23/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,24/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,24/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,25/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,25/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,26/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,26/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,27/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,27/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,28/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,28/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,29/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,29/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,30/04/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,30/04/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,01/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,01/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,02/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,02/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,03/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,03/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,04/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,04/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,05/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,05/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,06/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,06/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,07/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,07/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,08/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,08/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,09/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,09/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,10/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,10/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,11/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,11/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,12/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,12/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,13/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,13/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,14/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,14/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,15/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,15/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,16/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,16/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,17/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,17/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,18/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,18/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,19/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
Admission Medical Record Charges,Administration,Pulmonary Dept.,19/05/2018 17:01:01,Cardiology,1,Admission charges,100,0,100,SUJAY
Admission Medical Record Charges,Administration,Pulmonary Dept.,20/05/2018 09:50:36,Critical Care,1,Admission charges,100,0,100,Prasanth  K V......
